symbol,date,price,holding,exp_holding,change,indicator,pnl
DPM,20210917,35.7,0,0,0,-0.10999999999999943,2202.391199999992
ITA,20210917,7.12,-2,14,-2,0.21999999999999975,10663.8316
IJC,20210917,29.1,0,21,15,1.360000000000003,4982.399099999999
SCR,20210917,12.35,16,46,26,1.2300000000000004,2146.7678000000074
HBC,20210917,15.25,-3,9,3,0.3100000000000005,6839.989800000003
CEO,20210917,11.0,45,58,8,1.3900000000000006,-660.7947000000004
FRT,20210917,47.0,42,50,8,5.130000000000003,862.2696000000028
PET,20210917,28.25,21,21,-7,1.3099999999999987,3826.9469999999937
CKG,20210917,25.2,20,41,9,2.259999999999998,369.0735000000002
PVC,20210917,11.0,36,51,1,1.2100000000000009,12442.517299999987
symbol,date,price,holding,exp_holding,change,indicator,pnl
VPB,20210920,67.5,9,39,10,4.549999999999997,2259.6638999999996
TCB,20210920,50.7,0,19,14,1.6400000000000006,422.700000000002
HPG,20210920,51.3,11,15,-2,1.3599999999999994,3965.211999999996
GVR,20210920,37.4,-1,0,-9,-0.30000000000000426,499.4132000000014
ACB,20210920,32.1,0,1,1,0.03999999999999915,6961.44910000002
MBB,20210920,28.25,0,0,0,0.019999999999999574,1194.3269999999989
BSR,20210920,18.2,2,2,-18,0.05999999999999872,273.5999999999989
STB,20210920,27.1,0,0,0,-0.13999999999999702,7807.019800000003
SHB,20210920,27.0,0,3,3,0.120000000000001,2740.4255999999996
TPB,20210920,40.1,29,56,3,3.8599999999999994,142.7534999999998
SSI,20210920,42.8,-2,2,-2,0.14000000000000057,6732.023099999992
POW,20210920,11.75,3,3,0,0.0600000000000005,150.98579999999907
HSG,20210920,45.0,39,39,-12,3.0,7105.1993999999995
OIL,20210920,13.4,15,15,-3,0.34999999999999964,-206.00000000000108
DXG,20210920,19.2,0,0,0,-0.9100000000000001,2364.9113999999954
SBT,20210920,21.65,0,0,0,-0.120000000000001,1657.833000000005
HCM,20210920,54.1,0,0,0,-0.29999999999999716,6721.162999999998
IDC,20210920,47.1,40,72,21,5.829999999999998,-1260.668399999999
DCM,20210920,24.75,-1,2,-6,0.07000000000000028,852.1422000000014
PVI,20210920,42.0,0,0,0,-1.1400000000000006,299.0078999999987
DPM,20210920,35.5,0,0,0,-0.3400000000000034,2202.391199999992
ITA,20210920,7.61,14,51,37,0.6699999999999999,10670.6916
IJC,20210920,28.3,-8,13,-8,0.629999999999999,4965.599099999998
SCR,20210920,12.5,16,61,15,1.3100000000000005,2153.6678000000074
HBC,20210920,15.25,6,12,3,0.3200000000000003,6839.989800000003
CEO,20210920,10.7,43,56,-2,1.0199999999999996,-678.1947000000004
FRT,20210920,45.0,31,39,-11,3.009999999999998,762.2696000000028
PET,20210920,27.5,11,11,-10,0.5100000000000016,3811.1969999999937
CKG,20210920,24.9,32,41,0,1.759999999999998,356.7735000000001
PVC,20210920,10.6,40,41,-10,0.75,12422.117299999987
symbol,date,price,holding,exp_holding,change,indicator,pnl
VPB,20210921,66.9,6,28,-11,3.730000000000004,2236.2639
TCB,20210921,50.4,-5,14,-5,1.3500000000000014,417.00000000000193
HPG,20210921,50.8,4,8,-7,0.769999999999996,3957.711999999996
GVR,20210921,36.4,-1,0,0,-1.3000000000000043,499.4132000000014
ACB,20210921,31.8,-1,0,-1,-0.16999999999999815,6961.14910000002
MBB,20210921,28.0,0,0,0,-0.14000000000000057,1194.3269999999989
BSR,20210921,18.4,2,6,4,0.22999999999999687,273.9999999999989
STB,20210921,26.8,0,0,0,-0.370000000000001,7807.019800000003
SHB,20210921,26.5,-3,0,-3,-0.28999999999999915,2738.9255999999996
TPB,20210921,40.0,22,45,-11,3.509999999999998,137.1534999999999
SSI,20210921,42.1,-4,0,-2,-0.5300000000000011,6730.623099999992
POW,20210921,11.65,0,0,-3,-0.07000000000000028,150.68579999999906
HSG,20210921,46.7,39,47,8,4.300000000000004,7171.499399999999
OIL,20210921,13.6,15,20,5,0.5199999999999996,-203.00000000000108
DXG,20210921,19.05,0,0,0,-0.9100000000000001,2364.9113999999954
SBT,20210921,21.5,0,0,0,-0.26000000000000156,1657.833000000005
HCM,20210921,52.9,0,0,0,-1.3000000000000043,6721.162999999998
IDC,20210921,48.6,51,72,0,6.810000000000002,-1152.668399999999
DCM,20210921,24.7,-3,0,-2,-0.03999999999999915,852.0422000000013
PVI,20210921,43.7,0,5,5,0.47000000000000597,299.0078999999987
DPM,20210921,35.15,0,0,0,-0.6400000000000006,2202.391199999992
ITA,20210921,7.9,14,58,7,0.9000000000000004,10685.481600000001
IJC,20210921,28.5,-2,14,1,0.8000000000000007,4968.199099999998
SCR,20210921,13.35,20,77,16,2.0199999999999996,2205.5178000000074
HBC,20210921,15.0,-4,2,-10,0.0600000000000005,6836.989800000003
CEO,20210921,10.5,28,36,-20,0.7400000000000002,-689.3947000000003
FRT,20210921,46.45,31,45,6,4.130000000000003,818.8196000000028
PET,20210921,27.0,0,0,-11,-0.05999999999999872,3805.6969999999937
CKG,20210921,25.15,28,37,-4,1.8200000000000003,367.0235000000001
PVC,20210921,10.9,40,44,3,0.9500000000000011,12434.417299999986
symbol,date,price,holding,exp_holding,change,indicator,pnl
VPB,20210922,66.8,11,21,-7,3.3200000000000003,2233.4638999999997
TCB,20210922,50.5,-2,12,-2,1.3599999999999994,418.4000000000019
HPG,20210922,50.9,6,6,-2,0.6999999999999957,3958.511999999996
GVR,20210922,37.0,0,0,0,-0.8400000000000034,499.4132000000014
ACB,20210922,31.6,-1,0,0,-0.34999999999999787,6961.14910000002
MBB,20210922,28.0,0,0,0,-0.10999999999999943,1194.3269999999989
BSR,20210922,18.6,2,8,2,0.3500000000000014,275.1999999999989
STB,20210922,26.7,0,0,0,-0.4499999999999993,7807.019800000003
SHB,20210922,26.5,-3,0,0,-0.23999999999999844,2738.9255999999996
TPB,20210922,40.1,33,36,-9,3.3000000000000043,141.65350000000012
SSI,20210922,41.8,0,0,0,-0.740000000000002,6730.623099999992
POW,20210922,11.8,0,0,0,0.010000000000001563,150.68579999999906
HSG,20210922,46.6,27,35,-12,3.740000000000002,7166.799399999999
OIL,20210922,14.1,15,28,8,0.9199999999999999,-193.00000000000108
DXG,20210922,19.35,0,0,0,-0.5299999999999976,2364.9113999999954
SBT,20210922,22.65,0,15,15,0.8099999999999987,1657.833000000005
HCM,20210922,53.1,0,0,0,-0.8999999999999986,6721.162999999998
IDC,20210922,52.0,51,78,6,9.409999999999997,-907.8683999999994
DCM,20210922,24.5,0,0,0,-0.23999999999999844,852.0422000000013
PVI,20210922,48.0,0,39,34,4.390000000000001,320.5078999999987
DPM,20210922,34.85,0,0,0,-0.8200000000000003,2202.391199999992
ITA,20210922,8.2,14,59,1,1.1199999999999992,10702.881599999999
IJC,20210922,28.8,13,14,0,0.9600000000000009,4972.399099999998
SCR,20210922,13.3,28,59,-18,1.8100000000000005,2201.6678000000074
HBC,20210922,16.0,-1,26,24,0.9499999999999993,6838.989800000003
CEO,20210922,11.1,36,47,11,1.209999999999999,-667.7947000000003
FRT,20210922,45.9,24,30,-15,3.1799999999999997,794.0696000000028
PET,20210922,27.7,0,7,7,0.4399999999999977,3805.6969999999937
CKG,20210922,25.1,27,27,-10,1.5500000000000007,365.1735000000002
PVC,20210922,11.7,41,59,15,1.5999999999999996,12469.617299999985
symbol,date,price,holding,exp_holding,change,indicator,pnl
VPB,20210923,67.0,21,23,2,3.229999999999997,2237.6638999999996
TCB,20210923,50.2,10,10,-2,1.0,414.8000000000019
HPG,20210923,51.0,6,6,0,0.6400000000000006,3959.111999999996
GVR,20210923,37.2,0,0,0,-0.7999999999999972,499.4132000000014
ACB,20210923,31.6,0,0,0,-0.3200000000000003,6961.14910000002
MBB,20210923,27.9,0,0,0,-0.1700000000000017,1194.3269999999989
BSR,20210923,18.6,2,8,0,0.3000000000000007,275.1999999999989
STB,20210923,26.6,0,0,0,-0.5199999999999996,7807.019800000003
SHB,20210923,26.8,0,1,1,0.07000000000000028,2738.9255999999996
TPB,20210923,41.55,36,51,15,4.369999999999997,193.8534999999997
SSI,20210923,41.9,0,0,0,-0.6400000000000006,6730.623099999992
POW,20210923,11.75,0,0,0,-0.09999999999999964,150.68579999999906
HSG,20210923,46.5,25,33,-2,3.200000000000003,7163.299399999999
OIL,20210923,13.7,3,16,-12,0.4599999999999991,-204.20000000000113
DXG,20210923,19.8,0,0,0,-0.00999999999999801,2364.9113999999954
SBT,20210923,22.2,-9,6,-9,0.2699999999999996,1651.083000000005
HCM,20210923,55.1,0,9,9,1.009999999999998,6721.162999999998
IDC,20210923,50.6,63,69,-9,7.210000000000001,-1017.0683999999997
DCM,20210923,24.7,0,0,0,-0.08999999999999986,852.0422000000013
PVI,20210923,50.5,0,62,23,6.420000000000002,418.0078999999987
DPM,20210923,34.85,0,0,0,-0.7899999999999991,2202.391199999992
ITA,20210923,7.94,40,48,-11,0.7800000000000002,10687.5416
IJC,20210923,29.65,13,26,12,1.5799999999999983,4984.299099999997
SCR,20210923,13.1,38,54,-5,1.4699999999999989,2189.8678000000073
HBC,20210923,15.55,-11,13,-13,0.41000000000000014,6827.289800000002
CEO,20210923,10.7,21,32,-15,0.6999999999999993,-686.5947000000002
FRT,20210923,45.55,21,27,-3,2.519999999999996,783.5696000000027
PET,20210923,27.0,-7,0,-7,-0.39000000000000057,3800.7969999999937
CKG,20210923,24.55,16,16,-11,0.8100000000000023,350.3235000000002
PVC,20210923,11.2,24,42,-17,0.9799999999999986,12440.117299999985
symbol,date,price,holding,exp_holding,change,indicator,pnl
VPB,20210924,67.0,21,26,3,2.950000000000003,2237.6638999999996
TCB,20210924,50.6,10,15,5,1.3299999999999983,418.8000000000019
HPG,20210924,50.8,4,4,-2,0.3200000000000003,3957.9119999999957
GVR,20210924,37.0,0,0,0,-1.0900000000000034,499.4132000000014
ACB,20210924,32.0,0,2,2,0.10999999999999943,6961.14910000002
MBB,20210924,28.7,0,13,13,0.620000000000001,1194.3269999999989
BSR,20210924,18.7,6,11,3,0.34999999999999787,275.9999999999989
STB,20210924,26.75,0,0,0,-0.33999999999999986,7807.019800000003
SHB,20210924,27.0,0,6,5,0.28999999999999915,2739.1255999999994
TPB,20210924,41.6,36,57,6,4.079999999999998,196.40350000000035
SSI,20210924,41.8,0,0,0,-0.7100000000000009,6730.623099999992
POW,20210924,11.6,0,0,0,-0.2699999999999996,150.68579999999906
HSG,20210924,45.4,23,23,-10,1.759999999999998,7126.999399999999
OIL,20210924,13.6,5,13,-3,0.3100000000000005,-205.80000000000112
DXG,20210924,19.65,0,0,0,-0.08999999999999986,2364.9113999999954
SBT,20210924,21.8,-15,0,-6,-0.16999999999999815,1648.683000000005
HCM,20210924,54.5,-5,4,-5,0.39000000000000057,6715.762999999998
IDC,20210924,49.6,59,65,-4,5.539999999999999,-1086.0684
DCM,20210924,24.2,0,0,0,-0.6400000000000006,852.0422000000013
PVI,20210924,49.8,5,62,0,5.32,374.6078999999986
DPM,20210924,34.5,0,0,0,-1.1700000000000017,2202.391199999992
ITA,20210924,7.66,32,33,-15,0.4299999999999997,10674.1016
IJC,20210924,28.9,2,14,-12,0.6999999999999993,4964.799099999998
SCR,20210924,13.15,54,61,7,1.3800000000000008,2192.5678000000075
HBC,20210924,15.8,-11,21,8,0.5700000000000003,6830.539800000003
CEO,20210924,10.4,6,17,-15,0.3100000000000005,-696.1947000000002
FRT,20210924,44.0,10,10,-17,0.7199999999999989,741.7196000000027
PET,20210924,26.5,-7,0,0,-1.0,3800.7969999999937
CKG,20210924,24.1,6,6,-10,0.240000000000002,343.1235000000002
PVC,20210924,11.4,27,54,12,1.0600000000000005,12448.517299999987

